tweet_id,location,date,likes,retweets,text
1467145790636367875,"Portland, OR",2021-12-04,0,2,"Check out my latest article on @SEMpdx: 
How will marketers spend their time at work post-COVID?
https://t.co/NVcBfzS2Bm
#marketing #marketingtrends #marketingcareers"
1470554725560905731,"California, USA",2021-12-14,4207,940,Families are rightly upset that the price of meat has gone through the roof. Who’s to blame? Meatpacking monopolies that are using inflation as cover to raise prices and make record profits. I’m fighting for stronger antitrust enforcement to lower prices. https://t.co/pk7sC9ZbCZ
1467708390432550921,"St Louis, MO",2021-12-06,3,4,@NYTHealth @GovParsonMO and @HealthyLivingMo playing politics with the pandemic. They lie and citizens die.
1471591311576862727,"Pennsylvania, USA",2021-12-16,12,8,"EFSGV's @JoshuaMHorwitz said, ""The bottom line is that our elected officials need to treat gun violence with urgency and do much more to ensure all Americans can live free from the fear of gun violence.” Read the full press release here: https://t.co/cuoIQVxo7b (6/6)"
1476524955353460737,"Texas, USA",2021-12-30,17117,1444,"Ron De Santis is apparently MIA.

Does he have COVID?"
1471948062373392400,"Worcester, MA",2021-12-17,24,11,"Both of the Bridgeport Islanders' opponents from the past weekend, Belleville and Toronto, went on COVID pauses today. Bridgeport reports things are status quo for itself. Plays two in Charlotte this weekend."
1470609448628629512,"Madison, Wisconsin, USA",2021-12-14,3805,527,One year ago today. https://t.co/wGX2yWkDdw
1469739374594113540,"Virginia, USA",2021-12-11,453,328,"Hey y'all! I'm Kathleen Brown, running for Congress in TX-13 against Rep. Ronny Jackson, Donald Trump's former doctor and a COVID denier.

I'm at 11,600 followers &amp; my team says I need 15,000 by  the weekend. 

Can you help? Please follow and RT!♥️

Let's turn Texas blue in '22!"
1472687169810702347,"Florida, USA",2021-12-19,12549,4335,"NYC  = North Korea

Keep voting for those Democrats, morons. https://t.co/npZJ57MIuT"
1470783506804580357,"Omaha, NE",2021-12-14,0,0,"WATCH LIVE: The Douglas County Health Department is giving an update on the pandemic at Tuesday's Board of Commissioners meeting.
https://t.co/xUUSWjSNNm"
1472617710148227072,"Los Angeles, CA",2021-12-19,0,0,"EFFECTIVE DECEMBER 15: masks must be worn in all indoor public settings throughout California, regardless of vaccination until January 15, 2022. With the rise of COVID-19 cases and the growing concern of Omicron, masks are essential &amp; provide an extra layer of protection. https://t.co/J36A3dmxjy"
