location,date,likes,retweets,text
"Washington, DC",2020-07-13,388,142,Two paragraphs I wrote in April to explain why Fox cut ties with Diamond and Silk also explain why they had to fire Tucker Carlson's head writer Blake Neff: https://t.co/GSh9NDVsps https://t.co/fMr2HbxI4J
"Wisconsin, USA",2020-07-30,0,0,@McConnellPress @SenJohnThune @SenJohnBarrasso @SenJoniErnst @SenToddYoung @RoyBlunt https://t.co/QSjaprg0lW
"New York, NY",2020-07-07,9,8,Microsoft is seizing control of domain names associated with COVID-19 phishing scams https://t.co/wcvPT9TYso
"New York, USA",2020-07-10,1,0,"@lpont117 @NateSilver538 It’s my pleasure. I too won’t be doing any victory laps until the electoral college vote is certified. My own view, pre-Covid was that folks learned wrong lessons from ‘16; that Trump=incredibly weak incumbent, with ceiling around 46% &amp; odds of another EC win at that % are low (1"
"Philadelphia, CALIFORNIA",2020-07-02,18254,1801,I cannot understand why Trump does nothing to actually address this pandemic. So many countries pulled it together and got a great result. Why not advocate and wear a mask? Listen to experts? Get testing organized? Why not? What consistently drives him the other way? Thoughts?
"Las Vegas, NV",2020-07-23,2,2,"@GoldenKnights @GoldenKnights @GovSisolak VGK kisses Sisolak’s ass with #MaskUpNV videos &amp; he screws the poor by #NVnotpayingPUA. He’s ignored this DESTITUTE QUADRIPLEGIC #WheelchairUser FOR 18 MONTHS.#COVID19
UNREAD SISOLAK EMAIL:https://t.co/z28sEfv2Uc.
GoFundMe/Video:https://t.co/Egn35Gzyye."
"Boston, USA",2020-07-26,0,0,#GOP #DeathCult #Pandemic #CriminalNegligence https://t.co/ddDlDh71fm
"Houston, TX",2020-07-11,2867,352,A woman who allegedly coughed on a baby during a social distancing dispute no longer has her job with a California school district https://t.co/mcEoWL8rem
"Orlando, FL",2020-07-08,2,4,"Nearly 10,000 new coronavirus cases in Florida. Local schools are making plans for students to return next month. But are they ready? Today starting at 4 on Channel 9 Eyewitness News. @VEcholsWFTV @GWarmothWFTV @NAlvarezWFTV https://t.co/YyHkDjBdin"
"Texas, USA",2020-07-16,3,0,"@steve_vladeck Denmark opened schools in April! But we have far too many people in this country addicted to conspiracy theories, selfishness dressed up as LIBERTY!, and Trump-fueled divisiveness. We need to focus. https://t.co/cgbUVQv8cO"
"Virginia, USA",2020-07-07,2773,853,"PENSA AQUI COMIGO

1) Quarentena Horizontal e Lockdown não visam reduzir a infectividade ou a mortalidade de um agente infeccioso, mas ""achatar"" a curva de transmissibilidade para impedir um colapso no sistema de saúde, dando tempo para q os gestores adequem suas estruturas."
"Minnesota, USA",2020-07-22,1,1,Yaasss https://t.co/w3eY8Qfste
"Rochester, MN",2020-07-24,0,0,@GovTimWalz The science is not there. As the governor knows very well. https://t.co/jMYAobiKbX
"Florida, USA",2020-07-13,0,0,"We need to see more of this! The power of love.
#LoveWithoutBoundaries  https://t.co/qFDpibZ5qo"
"Washington, USA",2020-07-10,85308,20323,"It took 95 days for us to reach 1,000,000 cases of Covid-19.

It took 43 days for us to reach 2 million cases.

It took 28 days for us to reach 3 million cases.

The virus is accelerating. Even someone with 1/100th of a brain should see that."
"Woodbury, TN",2020-07-26,11,0,"My Republican MIL one month ago: ""I refuse to wear a mask the last years of my life.""  My MIL just now: ""Do you have a mask in case we need to go in anywhere?""

Change *can* happen."
"Texas, USA",2020-07-21,2789,1141,"Abbott fiddles as Texans die, and it’s left to the county judges and mayors of this state to do the real work of saving lives. Read this story about Hidalgo County Judge Richard Cortez and his fight to help save the people he serves. https://t.co/7TeHbUa7gG"
"Swartz, LA",2020-07-07,256633,65457,Applying for jobs in the middle of a pandemic https://t.co/2JHByonaFi
"Utah's CD4, USA",2020-07-30,200,201,"""In a stunning move, the state health department today announced that Utah students will be allowed to go to school even if they’ve been directly exposed to COVID-19, according to new guidelines released by the state health department Thursday."" 👀

https://t.co/YiWChXMFAE"
"Connecticut, USA",2020-07-06,3654,1391,"Trump and the GOP are campaigning on treason, white power and pandemic denial."
"California, USA",2020-07-02,27625,6788,Random sad 2020 thought: more people have died of covid-19 than decided the 2016 election
"Bowling Green, KY",2020-07-17,0,0,Omg! This is unbelievable! https://t.co/O7L4ngfan1
"Arlington, TX",2020-07-13,5626,3271,"Sure would be a shame for Ted Cruz and American Airlines of #BanTed trended all day.

It might make headlines across the country. They wouldn't like that one bit. https://t.co/ATfbEoez2i"
"Minnesota, USA",2020-07-22,15672,4999,"Normally, I’m able to turn off my brain and just go to sleep, but not tonight. 

- 1,000 more Americans died to a pandemic we should have beaten by now

- Trump wished a child trafficker well and it’s barely news

- Rick Scott wants schools to open, but won’t send his grandkids"
"Portland, OR",2020-07-09,5614,5489,BREAK: Steve Mnuchin’s exclusive LA country club scored a PPP loan worth at least $2 million. https://t.co/Ogy9GcYXoR
"New York, USA",2020-07-25,1191898,233217,I am once again asking you to wear a mask.
"Tuscaloosa, AL",2020-07-26,1,0,"@AtgCardinals @MoleHistory @birbpower @sauceybonkers @KillerJake1 @gravychief @kevin_moorer @cmoorer4 @TuxedoJesus1 Those vids are fun. I prefer opening my own packs though. 

This pandemic has actually created a shortage on stuff from the junk wax era. I never thought I would see the day when ‘87 Topps boxes were hard to find."
"Pennsylvania, USA",2020-07-27,97791,9879,"Honestly the second worst thing about the president attacking me on twitter — after the sad statement made about his focus and how wrong he is about the pandemic — is that I didn’t even know it happened until 3 hours later. No one called, no one emailed. It’s just noise"
"Washington, DC",2020-07-22,25,10,"#HERlead Fellow @AlliyahLogan was featured in an @NPR interview about young women activists #pandemic thoughts during the 2020 Virtual @GirlUp Leadership Summit! Check out the 8 things they want you to know here! 
https://t.co/c6znUckRFt"
"Daytona Beach Shores, FL",2020-07-30,21499,7885,Welcome to socialized medicine... https://t.co/P9OnuifN6x
"Seattle, WA",2020-07-21,2639,3170,"I think working on COVID-19 response is about to break me, but....

🔊 Please CALL YOUR REPS ABOUT USPS INSTEAD OF JUST SIGNING PETITIONS. 🔊

We all want to save the USPS, but there is honestly a right away and a wrong way to do it. THIS IS THE WRONG WAY. https://t.co/cHBP2DlNgy"
"San Mateo County, California",2020-07-12,24,10,"All of this could be avoided if the federal government would pay people to stay home and businesses to stay closed for the duration of the pandemic, or at least until R&lt;1, but we don't have a functioning federal government right now, so."
"Las Vegas, NV",2020-07-25,3,2,"Meeting with your lawyer. Having your pretrial detention reviewed. Being brought before a judge.

These essential aspects of due process have been severely affected by Covid-19 in MENA.

In a new piece for @TimepDC, @yasminoviech &amp; I explore further https://t.co/t5oJoj6Ylc"
"Beverly Hills, CA",2020-07-27,0,0,#UberEats #postmates really taking advantage of this pandemic over charging delivery fees service fee tax &amp; still want tips 🤷🏾‍♀️
"Oakland, CA",2020-07-05,228,61,https://t.co/jLHkJPxwFB https://t.co/TGhle1czMF
"Blytheville, AR",2020-07-22,5,6,"The CARES Act &amp; Families First Coronavirus Response Act gave @USDA funding and authorities to help farmers and ranchers weather hardships as a result of COVID-19. I'm pleased AR ag producers are benefiting and continue looking for ways to support them.

https://t.co/9EWsF1jUQf"
"📍 Los Angeles, CA",2020-07-02,27952,6852,"NEW: All parking facilities at state beaches in Southern CA and the Bay Area will be CLOSED for the upcoming weekend.

#COVID19 does not take 4th of July off. Avoid crowds. Do not gather with people you do not live with.

Wear a mask. Physically distance. Be smart. Do your part."
"Palm Coast, Fl",2020-07-13,9,0,@kriskeepsitreal @TheMainCore @FlashGordon_21 @spensergirlFLA Protesting for civil rights is worth the risk of spreading covid. Going to Disney is not. Get it yet?
"Delaware, USA",2020-07-18,0,0,@IvankaTrump  I am currently employed but not happy. Want to be a professional soccer player. I never played before but it looks fun.. Can you help me out?  #findinganewcareer #dowhatmakesyouhappy #quityourjob #greatadvice #IvankaTrump  #covid https://t.co/Gy6elyeacT
"Castle Rock, CO",2020-07-30,127418,31242,Pretty clear Trump is actively seeking to destroy the post office so as to sabotage free and fair elections in the midst of a pandemic.
"Atlanta, GA",2020-07-22,5331,1783,"""COVID19 Endorses Brain Kemp"" signs have been seen around Atlanta. https://t.co/fWJOZtfn6u"
"Baltimore, MD",2020-07-11,72274,24071,BREAKING: Florida Commissioner who Voted Against Masks has tested positive for COVID-19 and is currently in the hospital in critical condition.
"California, USA",2020-07-22,718286,138032,"my older brother tested positive for COVID. I was in the same house as him. He isolated in his office &amp; used a diff bathroom. We wore masks, frequently washed our hands and wiped things down. He recovered &amp; we all tested negative. Masks work. Social distancing works."
"Washington, DC",2020-07-29,0,0,Virtual Roundtable TODAY: Considerations and Outstanding Questions about Returning to Campus - https://t.co/oyTjWF1DiW
"Kansas City, MO",2020-07-14,6,2,C’mon people!! Just wear a mask! https://t.co/PAjH8ZT5m8
"Birmingham, AL",2020-07-02,21190,6512,Y’all are acting like you’ve never seen a family of pyschopathic drug addicts occupy the WH in a time of a global pandemic and sweat it out as their connections to a global sex trafficking industry get exposed by the SDNY before? @realDonaldTrump
"Missouri, USA",2020-07-17,2929,1066,Unfriendly reminder that we have 50+ school districts in Missouri that only have school 4 days a week because they can’t afford to pay their staff or keep the lights on for the 5th day. #MOGov https://t.co/jZkNfkoobU
"Atlanta, GA",2020-07-28,8848,2837,"This unbelievably sad. 

Also remember, the government wants you to send your kids back to school. https://t.co/usFIx9g7dc"
"Dillon, CO",2020-07-12,4444,2829,"🚨BREAKING: Commissioner in #Florida who *voted against #masks* has tested positive for #COVID19 and is currently in the ICU the ""most critical of conditions” with septic shock and multiorgan failure.

#WearAMask #coronavirus @thespybrief 
https://t.co/FkPFwwRJnN"
"California, USA",2020-07-27,1993,332,"Some good news out of Texas! Hurricane #Hanna didn’t hit the Brownsville area too hard &amp; everyone in the refugee camp in Matamoros is okay. This is dinner service tonight for 1,000 —although we can’t cross the border due to Covid, we’ve hired local restaurants. #ChefsForThePeople https://t.co/Me16cXPAyh"
"Ann Arbor, MI",2020-07-16,22,3,Co-sign. https://t.co/Wnt71WdSmi
"Brooklyn, NY",2020-07-26,1,0,"The #COVidiot, Trump,wanted to have a strong economy so bad, all he had to do was lesson to the health experts.

Now we’re probably going to have to shut down the economy a second time. https://t.co/YG2t5VvkU4"
"Nashville, TN",2020-07-02,16878,9583,"With a population of 21 million, Florida announced 10,109 new covid cases today.

With a combined population of 2.6 billion, China, Japan, Korea, Vietnam, Thailand, Malaysia, Indonesia, the Philippines, Australia, and the European Union are averaging 6,760 new cases. https://t.co/B5zHka3oNn"
"Washington, DC",2020-07-21,12,7,"Our country can’t contain #COVID19 if millions are without homes or on the brink of
homelessness. The #RentisDue &amp; families need to keep roofs over their heads during &amp;
after this pandemic. Congress should provide #RentReliefNow https://t.co/9bqo30hmdG"
"Arlington, VA",2020-07-04,114,14,🙋🏻‍♂️🙋🏻‍♂️🙋🏻‍♂️ https://t.co/K624XpG6FB
"Texas, USA",2020-07-30,1,0,"What's a Bully to a Monster Bitch!
#fyp #covid19 #wearenotthesame #enoughbullying"
"Boston, MA",2020-07-24,0,0,What can you do for your business during COVID-19. Content is the cheapest form of marketing and there are loads of more people are online 🤞 Read our blog: 👀 https://t.co/5nMkY2vH1O
"Enterprise, NV",2020-07-08,0,0,"@IvankaTrump Ooh thsks to your fatger we still have this pandemic as strong as the first day.. just don't, pkease we really don't care what you have to say... just go home s v d stay there..  pkeeeease"
"California, USA",2020-07-01,2085,234,"Call me whatever you want. Just wear a damn mask when you’re in a building with hundreds of people. 

(Massie was wearing a mask) https://t.co/vhbvaoOs3z"
"Tennessee, USA",2020-07-01,446,78,"Folks. We have a plan for hs athletics in the fall. Let’s do our part to try not to screw it up. 

Wear a mask. Social distance. Stay home when possible. This isn’t the time for the biggest fireworks party ever."
