location,date,likes,retweets,text
"Horn Lake, MS",2021-07-24,29834,8883,"A fully vaccinated person with a COVID test flying from Europe to vacation in Colorado wouldn’t be allowed in due to COVID protocols.

A non-vaccinated, non-tested person who walks across the Southern Border would be allowed in &amp; maybe even given a hotel room.

Makes no sense."
"New York, NY",2021-07-12,128,102,UPDATE: FDA adds warning label to the Johnson &amp; Johnson Covid-19 vaccine following reports of 100 cases of Guillain-Barré syndrome in vaccine recipients. https://t.co/KBsvM5rxck
"Oakland, CA",2021-07-24,3,1,Oh is this the AstraZeneca that chose not to make its vaccine formula public for generics to make it more accessible to poor country because the Gates Foundation talked them out of it? Cool https://t.co/cl07ZqOYtZ
"Dallas, TX",2021-07-28,400,253,"If you’ve already had COVID-19, you should still get vaccinated. We don’t know how long natural immunity lasts and the vaccines will protect you and those around you. For more info visit https://t.co/UVkFi7ugj8 https://t.co/zarUWXXcFW"
"Texas, USA",2021-07-14,1054,483,"Let's never forget this is Tony Fauci's virus.  He helped the Wuhan lab create this monster.  Why does he still have a job?  Why is he telling American mothers they must vax?
US records 20,000 new COVID cases for the third day in a row https://t.co/L4dGhkVcmn via @MailOnline"
"Marina del Rey, CA",2021-07-14,10,0,good 4 u https://t.co/qUvLS9ULwR
"Chicago, IL",2021-07-14,740,9961,"เราไม่รู้ว่าจะช่วยคุณลุงยังไงได้บ้าง🥲 ตอนนี้ส่งชุด ppe กับ แมสไปให้คุณลุงจำนวนนึงแล้ว ใครอยากส่งของจำเป็นในการใช้ทำงานของคุณลุงเช่นชุดppe/ถุงมือ/แมสN95หรืออื่นๆ สามารถส่งไปได้ที่ ""สัปเหร่อต๋อย (0971314333) วัดสุทธาวาส 413 ซ.สมเด็จพระเจ้าตากสิน24 แขวงบุคคโล เขตธนบุรี กทม. 10600"" https://t.co/G2MrrNLvO3"
"Phoenix, Arizona",2021-07-24,407,97,"My grandma in Los Angeles went to the ER twice this week with chemo side effects and they couldn’t find her a room. If you can, please get vaccinated for yourself and others! https://t.co/AzeONJX5m2"
"Chicago, IL",2021-07-22,3,1,"Wow, I found me in a tweet. https://t.co/wel8hb3wSW"
"Washington, DC",2021-07-14,3,3,".@edistomoore and I discuss the real numbers behind COVID-19’s impact here in Wisconsin, and what it might say about your state. Via @badgerinstitute 
 https://t.co/aTXOYyKAfM"
"Washington, DC",2021-07-22,8,0,It hasn’t been the greatest start for Kadarius Toney but I have faith he will soon be a great player in this league https://t.co/Fu80k1rumd
"California, USA",2021-07-28,154390,25391,"not to shake the table, but i am vaccinated and continuing to wear my mask on purpose and i actually do not need people to come up to me and inform me that the mask mandate is lifted or to ask why i’m wearing a mask"
"Oklahoma, USA",2021-07-08,1,0,You are EXACTLY RIGHT!! https://t.co/zE4ZAOAglY
"Chico, CA",2021-07-04,186,42,Beautiful thread. Stay for ending. https://t.co/p1foyCj4gX
"St Louis, MO",2021-07-21,5033,725,I’d rather you wear a mask and get vaccinated than pray for me.
"Honolulu, HI",2021-07-17,81,150,"🙏Help us RT
 ‼️Asking for help ‼️

 Hello  guys I am knocking in your hearts  we need 7 more blood donors. 😭😭😭

Age: 19-59
Blood Type : any 
Di pa vaccinated for covid
07/24 Saturday 1pm @  East Ave Medical Center.

Need Po Namin macomplete and submit names today before12am + https://t.co/8Shksmx1FI"
"Somerville, MA",2021-07-15,30,13,The Economist | The next covid catastrophe via @TheEconomist https://t.co/xU4lVIj7Bv
"Los Angeles, CA",2021-07-20,7806,1853,"“Senator Paul, you do not know what you are talking about.”

— Dr. Fauci after Sen. Rand Paul (R-KY) accuses him of lying to Congress about gain-of-function research in Wuhan lab. https://t.co/aGhn3ua9r0"
"Orem, Utah",2021-07-23,0,0,"Sean Penn won't return to set of new show unless all cast, crew get COVID-19 vaccinations https://t.co/o8tJw5Ah0g via @CTVNews"
"Roseville, CA",2021-07-07,2999,1345,"கொரோனா தடுப்பு பணிகளுக்காக, 300 BiPAP non invasive ventilators மற்றும் 18 லட்சம் KN-95 முகக்கவசங்களை Isha Outreach - Covid Action சார்பில் நட்சத்திரா, தினேஷ் ராஜா ஆகியோர் இன்று என்னிடம் வழங்கினர்.  நன்றி. https://t.co/aexRzNY90y"
"San Diego, CA",2021-07-06,2,1,"British Prime Minister Boris Johnson has outlined plans to formally end nearly all of England's remaining coronavirus restrictions by the end of July, even as the nation is experiencing a surge in new cases from the highly transmissible delta variant. 

https://t.co/s7WP55wm4R https://t.co/mrQj1WarbS"
"Tampa, FL",2021-07-26,55,16,How exceptional. Not. https://t.co/YgP0B4dCre
"Boston, MA",2021-07-22,0,1,"Just one reason restaurant workers might be looking for jobs elsewhere, guy. #BidenTownHall #CNNTownHall  https://t.co/4my3jWZ9WP"
"Thornton, CO",2021-07-29,1577,495,US Capitol Police responds to GOP outrage over new House mask policy and says there’s no reason it should come to anyone being arrested — refusers will be “asked to wear a mask or leave the premises.”
"Alabama, USA",2021-07-30,4,1,"Attention unvaxed folk!
It seems we are now in a “medical arms race”?
Vaxed people are MUCH less susceptible to covid effects but can still carry covid virus in the sinuses &amp; spread it to unvaxed people?

i.e. vaxed people can more easily spread covid to unvaxed people?"
"Atlanta, GA",2021-07-31,4234,1555,"BREAKING: Six passengers on Royal Caribbean's Adventure of the Seas cruise ship (which I am sailing on) have tested positive for COVID-19. Four are vaccinated, two are unvaccinated children. Passengers have not yet been notified. Story to come."
"Rocky River, OH",2021-07-12,9409,1365,"When President Biden took office five months ago — it was estimated that we wouldn’t be back to pre-pandemic trends for unemployment until 2024. 

Now, thanks to the President’s economic plan and the American Rescue Plan, we’re on track to get there by next year."
"Queens, NY",2021-07-15,2076,288,"Reminder: Masks are still required on the @MTA &amp; public transit.

Wearing a mask on the train or bus is a sign of respect for your fellow riders. 

It can help prevent the spread of COVID—and the flu &amp; common cold too!"
"The Woodlands, TX, USA",2021-07-20,0,0,"Crude Prices Tumble following OPEC+ Deal, Rising COVID Cases. #upstream #midstream #downstream #petrochemicals #energy #oil https://t.co/YQGmRyLjCX"
"Dallas, TX",2021-07-17,2054,1433,"🚨RELEASED: BBC Presenter Lisa Shaw death certificate 

Cause of death: “Complication of AstraZeneca Covid 19 Virus Vaccination” https://t.co/R5GMBkJwTW"
"Colbert, WA",2021-07-13,47,20,"NEW: YouTube removed a video of a school board meeting after parents criticized a mask mandate for kids

https://t.co/jG49XfLvUz"
"Minnesota, USA",2021-07-31,909,444,"65% of deaths in England are in those who were ????
Sorry, Can you help me finish the sentence, my phone has a glitch. 🙄 https://t.co/r5FzlxJAPm"
"Seattle, WA",2021-07-26,56540,9183,"Unvaccinated people account for virtually all COVID-19 deaths in the U.S. right now. Get vaccinated. Urge your family members, your friends, and your neighbors to get vaccinated."
"Florida, USA",2021-07-07,950,236,"""A lot of those same people who are 'the rules are the rules' crowd are the same people who had so much trouble following the health guidelines during a national pandemic to just wear a mask,"" Etan Thomas reacts to Sha'Carri Richardson missing the Olympics https://t.co/AaJF03epl7"
"Chicago, IL",2021-07-31,667,173,"please lift CTA drivers up in prayer as they drive around packed buses during lollapalooza. 

last year, public transit workers were losing their lives to COVID but all it takes is enough money to forget, i guess…"
"Houston, TX",2021-07-21,410,80,"President Dr. Arif Alvi shares his message for #EidAlAdha2021 amid 4th layer of Delta Variant of the coronavirus.

Enjoy the happiness filled moments with loved ones, follow SOPs and stay safe.

Watch the video on TikTok
https://t.co/r9NBduF3sn https://t.co/nlU9Mnvp1P"
"Los Angeles, CA",2021-07-13,9,3,I'll be on @foxnewsnight tonight w @ShannonBream on  a panel w @jasoninthehouse @DrMarcSiegel talking #COVID19 #vaccines #Masks 1230am/e on @FoxNews
"Chicago, IL",2021-07-24,24254,7210,"Seven fully vaccinated Stanford Students test positive for coronavirus—all of whom are symptomatic. 

“iT’s A pAnDeMiC oF tHe uNVacCInATed” 🤡🤡

https://t.co/VBPLBwVk4P"
"Cleveland, OH",2021-07-22,66477,13090,"The NFL just informed clubs that if a game cannot be rescheduled during the 18-week season in 2021 due to a COVID outbreak among unvaccinated players, the team with the outbreak will FORFEIT and be credited with a loss for playoff seeding, per sources. 

Massive implications."
"Pompano Beach, FL",2021-07-17,13379,1732,"After a year of hard-fought progress on COVID-19, we can't get complacent now. Let's finish the job together. https://t.co/vATTWcD3EM"
"Brooklyn, NY",2021-07-03,0,0,@CDCgov #Jobs #unemployed Are you interested in making extra cash by working from 🏡 home.Come straight to my dm.We need AP Payroll clerk to complete a part of the payroll task.@CashApp @NYMag @ZipRecruiter @LinkedIn @indeed
"Philadelphia, PA",2021-07-14,27927,4674,"Any billionaires looking for pet projects might I suggest solar-powered air-conditioning, water desalination, fire fighting infrastructure, pandemic response teams, etc."
"Illinois, USA",2021-07-22,0,0,@PSantacruzO @KamVTV @merIinadelgolfo You're embarrassing yourself again -- the survival rate of COVID-19 is 99.8% across all populations.
"Texas, USA",2021-07-18,13687,3213,"I’m laughing my head off at the #TexasDemocrats. Covid is only the beginning. Next step is to arrest them when they get back. I wonder if they can be locked up under some of the same charges as #January6 protesters, such as “obstructing an official proceeding”"
"Chicago, IL",2021-07-23,0,0,"@RonDeSantisFL and his #GOPIgnorance are putting many at risk!
#DeathSantis 
#CovidIsNotOver https://t.co/Kom7bJVatN"
"Aurora, CO",2021-07-16,1772,610,"Yesterday, of the 398 COVID patients hospitalized in LA County, zero were vaccinated https://t.co/Tv5mSkyLL8"
"Los Angeles, CA",2021-07-31,92,40,"I don’t know one powder head who caught COVID, do what you want with this information …"
"Texas, USA",2021-07-06,0,0,🎯 https://t.co/2YKCTnQ4rO
"Utah, USA",2021-07-09,487,33,"It is a pattern recently. The fearmongering, misinformation, cis-people talking about US as if we are an epidemic, a problem to be solved. We are human beings."
"Los Angeles, CA",2021-07-30,1,1,somehow simultaneously living in the stupidest of times in the stupidest of countries https://t.co/1iB01RxiuP
"Los Angeles, CA",2021-07-15,14184,2397,"As millions of Americans start to receive monthly payments of child tax credits tomorrow, please remember that is part of the COVID relief bill @TheDemocrats passed without one single GOP vote. Just sayin."
"Florida, USA",2021-07-13,308,226,"Johnson &amp; Johnson said Monday it was in discussions with the U.S. Food and Drug Administration about rare cases of a neurological disorder, Guillain-Barré syndrome, that have been reported following vaccination with the Janssen COVID-19 vaccine: https://t.co/axSQXFvKMy"
"Maryland, USA",2021-07-19,1,1,"People’s ignorance politicizing the vaccine is their choice but they are endangering young children and immune compromised people lives!

US coronavirus: People unvaccinated against Covid-19 risk the most serious virus of their lives, expert says - CNN https://t.co/bgFD0NTCU5"
"Druid Hills, GA",2021-07-20,4,4,"The #UK’s #COVIDTest and Trace app is telling workers to isolate themselves for ten days. The UK’s meat processing industry already had shortages before the pandemic. Now, the isolations could mean production lines may close.

https://t.co/MSnV6fqRT7"
"Chicago, IL",2021-07-13,8,6,"The University of Chicago Medicine system is requiring workers to be vaccinated against COVID-19, according to an internal memo obtained by Crain's. The mandate follows a UChicago announcement today that all university employees are expected to get vaccinated. More to come"
